Run,A.util,A.cost,B.util,B.cost,C.util,C.cost,D.util,D.cost,E.util,E.cost,F.util,F.cost
,44.20530463,650.8385839,46.93702247,1097.328991,41.14481463,646.4020669,38.44623666,797.6308423,45.73364543,732.2839132,46.05644972,958.9788569
,44.56813202,641.1029878,47.32351694,1052.978619,41.74120839,654.9518245,38.78625659,815.0415122,45.71330604,750.098847,46.2526251,959.7114153
,43.50005154,752.8436541,46.91303621,1132.232397,42.00443893,649.0536646,39.59485513,810.5456586,45.8840446,748.7740079,46.64550058,949.0090655
,43.79566424,708.3572218,47.04541639,1088.251058,40.59566904,702.0157084,38.2477247,824.5494623,45.20794544,784.836967,46.17121075,962.4689241
,43.94381,675.4618953,46.98475252,1097.088836,41.69148911,637.4286889,38.81892636,800.5933983,45.82655212,732.8515846,45.79052896,978.7348514
,43.46620488,713.4560871,47.07947032,1094.125554,42.21010767,614.7803565,38.971015,802.1671693,46.14972744,711.7909005,46.3309483,951.9258487
,43.48968853,701.8814908,46.71246554,1106.579014,40.57922258,692.9584854,38.82593212,814.9814113,44.92700849,785.4138795,46.06069291,955.3128717
,44.4511862,683.7226141,47.369599,1074.904522,41.07843967,684.2337947,38.78668524,835.9435223,45.88235897,759.0276134,46.68978534,951.3136362
,43.85244288,714.0008057,46.83737244,1124.442352,41.50779042,664.1125487,39.181601,820.081276,45.68775204,761.0440809,45.99315196,982.6761778
,43.9593501,702.791953,47.04573816,1114.759977,41.07568605,667.9510782,39.25908376,788.8028331,45.77120062,748.6110753,45.94140929,984.853919
,44.55649987,635.0539493,47.23071783,1101.356773,42.42040082,597.8963668,39.81843206,783.6563639,46.53761217,685.7641644,46.62400258,941.966397
,43.74459173,704.7091222,46.95549486,1097.196247,41.91672217,634.149101,39.38981222,807.5945231,45.83777563,737.517537,46.08358605,965.5937732
,44.24221353,670.6620968,47.01149969,1106.688641,41.39394235,650.6096665,39.2635963,805.1599438,45.83382446,737.951797,46.33797857,954.5972767
,44.30027313,673.3976788,47.35992739,1085.444002,41.16704509,668.3496032,39.30663349,793.9095579,45.87239394,742.0452036,46.66450295,940.9861065
,44.39524181,647.0748449,47.30670964,1075.978524,41.66357116,641.6516916,39.500392,786.5326208,45.85376379,733.0231491,46.58468396,941.6569033
,43.36966311,731.5064734,46.72778596,1138.936314,41.59001513,647.6535288,39.61143598,795.0322745,45.64070212,748.2502922,45.97425487,973.5609696
,44.31407829,678.645759,47.29080047,1082.073438,41.12516597,686.0898748,39.95936363,800.6651811,45.62242687,767.7663226,46.86973552,933.4969752
,44.01147903,692.6808694,46.86753782,1144.981104,41.23380759,663.3490091,39.0621764,818.711596,45.77198242,750.4196774,46.47547955,956.5631429
,43.20289561,792.4047234,47.00250308,1083.218755,41.03456417,673.3800744,39.41594987,818.8544786,45.64059121,758.0653758,46.2191055,961.7485958
,43.94452814,694.0740479,47.33109172,1095.496432,41.8255153,636.1376066,40.26994125,785.2334423,46.09887178,723.0367861,46.60484556,948.1463319
,43.8870504,694.5746301,47.14742487,1098.291217,41.20991163,672.8664193,38.86913696,807.4123831,45.59119144,760.3403559,46.54653567,948.601732
,43.89773016,713.0047496,47.2949638,1072.11958,41.09804253,671.8807918,39.2725056,819.8953649,45.81929814,748.3886394,46.14567045,973.351198
,44.54021533,637.2827521,47.2643625,1075.558816,41.6272696,643.6729742,39.39548692,801.0593184,45.98822297,728.6380847,46.64818141,940.8746846
,44.54500323,613.1223937,47.07755186,1093.367275,40.81070596,656.742608,40.02992084,775.7297462,45.6364595,735.0314309,46.32381424,943.8809709
,44.41362648,690.4990082,47.12031086,1114.353118,41.57129799,683.4593306,39.16416074,822.5073193,45.73218811,774.6843766,46.41319014,973.951596
,44.32671529,676.6754514,47.10208892,1100.557584,41.07980944,680.4965466,39.8391883,796.5564956,45.67616516,762.8495181,46.55460444,952.2039766
,43.58919289,741.7762522,47.33439156,1097.917845,42.49856927,609.7439912,39.42457088,800.3888446,46.51112319,699.0908236,46.76247667,942.5799708
,44.09212055,690.810948,47.07565812,1125.374303,41.51116477,645.1506708,38.97225978,800.8796243,46.20227778,724.4150151,46.23667201,976.1734247
,44.1885068,693.7619398,47.25574611,1116.376366,41.88098756,639.4885608,40.388379,776.2923838,46.36277932,720.1730019,46.68318247,957.1665291
,43.41482704,729.1104237,47.22327958,1085.353547,42.12231832,612.9156712,40.13589251,782.7391112,46.30965598,700.8332881,46.07168544,969.6792713
,43.86351752,728.5288143,46.93340895,1118.040285,42.05918986,630.0891083,38.56861238,839.7847178,46.08409036,726.9186083,45.89818305,989.2156235
,43.66500499,711.0696367,46.80494932,1158.349445,40.77675851,681.1160728,39.54939364,790.3270191,45.55455487,762.8846825,46.13335644,974.3782612
,44.18291628,688.861302,47.19957086,1094.275632,41.05968614,682.7780485,38.94464432,807.4500789,45.52555197,770.2783111,46.63068236,946.2131839
,43.99170261,678.5491124,46.75287111,1132.426049,41.83958445,647.0777527,39.19363914,815.1197675,45.70782377,750.948224,45.82761967,987.5811538
,44.27190132,651.2518029,47.22869522,1073.008817,41.89834307,627.1695437,38.92189316,796.5946041,45.97355821,720.1693963,46.52383242,936.9214148
,43.59899814,718.8524658,47.33207372,1085.815193,41.09623431,650.7042018,39.65876214,791.4131161,46.11087603,718.3465409,46.69370077,939.4092327
,43.59381026,751.0836254,47.2734937,1087.674054,41.57104522,664.2596231,39.09933618,810.2276094,45.89015595,749.8398192,46.36959346,966.8807797
,43.37727898,767.1506372,47.01625789,1112.241962,40.84564222,693.2507229,39.52882789,806.9595015,45.56072942,775.3262285,46.293897,968.3337118
,43.57928444,699.2478515,46.78576602,1144.477622,41.54947751,640.2211345,39.86895903,784.0850754,45.80680047,733.3901791,46.421433,949.1039058
,44.69070253,623.6799316,47.34700149,1097.859124,41.46556981,645.7729843,39.40453038,786.7346479,45.94697196,729.2883375,46.72848757,938.7063164
,44.43230816,650.9525032,47.37462134,1085.358488,42.18426994,611.7971427,39.83717252,780.0259846,46.41748835,697.3814338,46.59682418,946.8268809
,43.88492616,738.8115392,47.31859884,1089.308484,42.06718718,651.6366403,39.44123219,803.721495,46.18954172,739.9314372,46.64540272,959.1618607
,43.70987739,705.6672731,47.04241705,1098.374711,41.54819681,644.7137949,39.4274945,797.2717258,45.8178457,735.6959758,46.31681964,952.1022069
,44.15138711,673.3054252,46.91617795,1124.772315,41.16779942,671.7839406,38.88432655,810.0194976,45.63696042,757.9813664,46.65722441,942.8398561
,44.25361972,675.7407944,47.40345377,1054.864298,41.36706579,671.8155747,39.49372087,803.1889677,45.60058725,759.7311343,46.63909269,939.2750391
,44.54301934,606.37998,47.01218224,1111.017095,41.49131058,639.5018434,39.69104759,777.9252461,45.55609729,737.9588635,46.53507125,934.6270552
,44.01995486,701.9613453,47.33760132,1081.45453,41.34132357,663.9576559,39.45003929,814.2370936,45.92434489,746.4886044,46.59417013,952.1669606
,44.38943924,672.7993319,47.19000223,1097.23381,41.199548,677.0491596,39.6547004,798.6067532,45.74015827,759.0500212,46.7770561,938.8908097
,44.00009763,693.0046788,47.23974603,1081.719997,41.82112224,640.1175109,38.46103341,812.5529699,46.00919915,729.0136661,46.63169312,939.7855914
,44.87795866,623.0941659,47.1529353,1099.927364,41.51166095,657.6664999,40.51529353,781.5552253,45.86486232,745.5888238,45.68830642,1004.823099
,43.70814788,704.6947564,47.07594159,1087.716814,41.61901807,630.957383,38.83407886,820.501957,46.07715748,717.5235204,46.03199139,969.1617916
,44.39032955,686.0753949,47.6206154,1082.000966,41.90770363,645.4176572,38.94534111,807.5804166,46.30165414,724.624181,46.82535805,950.3127363
,43.89770467,711.9325208,46.56316744,1146.624273,41.10740271,686.3851015,38.41519722,827.3947463,45.32985732,786.9570382,45.91154582,985.4624478
,43.55854193,759.3902351,47.11505441,1100.499514,40.8229733,687.4358963,39.54923535,812.0672771,45.76053885,762.1857714,46.47950469,960.2404717
,44.40887968,675.7005061,47.15866081,1118.088202,41.48591597,658.5441976,39.00175437,803.9064784,45.98388087,743.8497867,46.42774503,965.871668
,44.55816599,643.6498868,47.0996052,1088.61374,42.29079318,628.6689298,40.57832277,777.3414498,45.92707485,735.1011511,46.20942102,964.3212071
,43.49334135,729.1749846,47.29349362,1089.784412,41.73168339,645.7479782,38.43184464,821.8974095,45.92198227,734.2827402,46.73504046,937.2554386
,44.14408465,670.8175897,47.08424117,1092.592393,41.82764179,621.752207,38.33883041,837.9060596,46.26701456,708.1932956,46.41130012,951.5956346
,43.61741702,714.7202218,47.30936319,1074.070281,41.67829461,620.6710442,39.49438147,794.8732351,46.31409238,698.6998451,46.48675152,942.9889294
,44.01110569,702.4832453,47.18312525,1074.827894,40.80461387,704.9457063,38.63823518,824.7559097,45.31299409,787.8813355,46.60052197,943.5765071
,43.87334834,669.4313718,46.97348113,1101.248801,41.57233527,637.8745865,39.63158032,791.2337559,45.69977231,732.5087714,46.56389195,932.4907994
,44.40160098,640.5612704,47.16378899,1095.306885,41.59716265,634.6160247,40.15093769,790.7446624,46.03647288,720.289586,46.67277266,935.4168223
,44.12478828,720.6171386,47.40194294,1085.156331,42.29344847,643.2695554,39.51831401,821.1352401,46.25269682,732.7433279,46.57300221,965.3135249
,43.9210751,689.1689406,47.07031253,1100.322647,41.77510148,634.3188961,38.63415305,818.5678192,45.86706885,730.5563092,46.43393194,946.9936938
,44.54103243,663.4936949,47.24124875,1121.667058,40.64948786,702.5451698,39.63344099,805.0452553,45.76118996,770.1047946,46.70938934,958.1125372
,44.09863622,695.745358,47.40589206,1080.321468,41.87716711,636.1999351,39.01045489,805.823774,46.11833775,724.1161398,46.16468329,976.454822
,43.75374546,705.3226588,46.85176736,1147.977456,40.87864702,677.2470044,39.53119363,794.1141247,45.63393328,757.9325946,46.35717355,961.9834006
,44.33511636,663.3218815,46.76235277,1133.182967,41.07932992,675.6117464,39.75513772,804.861808,45.53984967,766.6694019,45.83034029,990.3365073
,44.75038801,652.3587466,47.32615445,1094.338792,41.40372208,677.379673,39.26244921,807.3931003,45.93894001,756.3191506,46.8068098,948.5536305
,43.82916672,708.420583,47.18476236,1099.545005,40.90378977,674.4902884,38.7012259,812.1478529,45.74828218,750.1957208,46.42181599,955.8981081
,43.80911478,695.7642327,47.32895559,1084.777665,41.40963932,651.5657528,39.66226206,795.5092737,46.02879931,728.5632668,46.28224514,966.5602308
,43.98145429,681.3328971,47.05901804,1081.355809,41.26931765,660.1256718,39.20655413,803.9135558,45.63739275,747.8299554,46.20405939,957.9216792
,43.38524113,743.3733494,47.16417878,1094.246683,40.73692884,692.021153,40.05346877,793.0744635,45.37912988,775.1124266,46.42546757,953.2481067
,43.8482402,692.8214695,46.9989133,1127.15884,41.00282138,667.6821005,38.65772748,822.1576859,45.68418547,750.3563706,46.3818499,956.7582406
,43.74533828,729.75557,47.3546802,1073.512129,41.78545115,648.2142234,40.12355501,792.9411528,45.97237802,735.7278595,46.55499,948.6755053
,43.85760054,718.3455952,47.12879732,1107.377676,41.26103486,676.8253457,39.55875679,803.0140368,45.79023802,760.8331267,46.69333827,949.88839
,43.77717666,706.4978811,47.02795054,1107.906717,41.32235116,658.939612,39.11423748,807.4798816,45.75099987,746.8961614,46.38470836,954.7093969
,44.4592309,666.1359045,46.92394096,1144.307023,41.95204766,646.3738373,39.11068406,803.4144858,45.92122959,744.5770047,46.43748415,961.8288797
,44.35083161,671.8708854,46.99040747,1112.565216,41.19270875,674.0421797,38.98004388,823.9063302,45.7609163,758.8321454,46.38157797,964.9555862
,43.90749625,677.7685643,46.81601602,1117.81745,40.72354228,676.6820042,38.59019607,811.6108792,45.41621699,761.8809353,46.24343168,954.7990199
,44.10055205,678.7255173,47.04773954,1112.427555,40.86965366,681.6615308,39.32269035,807.8183417,45.55587068,763.8999885,46.62891173,943.445592
,44.09575949,695.4517304,47.23939317,1083.108947,41.47921565,665.9720838,39.23425993,817.3656201,45.81145731,753.0362301,46.50492952,956.5966275
,43.34721943,744.5520115,46.90811572,1096.403971,41.22734189,674.3837523,38.30602463,826.5821443,45.39396156,773.7617084,46.28106068,956.6166039
,43.21248136,738.4622584,46.93678249,1126.358786,42.04073034,631.1815201,38.97419135,804.1830815,45.92820359,729.8652409,46.37446529,955.4239008
,43.62080567,697.204158,46.68029315,1164.386211,42.05497397,615.0612519,39.75408634,787.460827,46.12623629,715.7017048,46.15031167,966.2604608
,44.75859094,666.4511644,46.95613501,1149.61333,41.1924155,700.6086429,39.41388363,828.334912,45.71454088,786.1419457,46.17353917,997.2714704
,43.95241759,700.9998669,47.18831587,1077.212638,41.08425105,686.1957291,39.69378148,807.1430884,45.42415967,775.1164112,46.39335666,954.5472112
,43.92978655,691.758669,47.27721872,1070.682658,41.68590828,635.7616235,39.99094575,796.0398709,46.15975495,718.0594055,46.4019475,952.9144867
,44.38491556,686.7300219,47.53672707,1073.362829,41.77045234,646.3470204,39.5380821,805.6679792,46.34659422,721.4759908,47.00570818,935.1565689
,44.05296241,680.703213,46.94637914,1116.771708,41.75839299,643.3304359,39.10553268,818.7551674,45.86351731,739.8541882,46.41346501,954.4218366
,43.90330968,686.1209227,47.22663925,1077.761039,41.6093359,643.9141156,39.11110213,793.9571071,45.90555612,732.4240801,46.50551327,944.8516415
,44.45628682,662.2143169,47.58631737,1054.795863,41.73073435,639.7161469,38.78267028,815.0075592,46.17390785,720.5675058,46.63219586,947.0818014
,43.67414297,749.2254096,46.64038747,1144.533479,40.68705018,722.3664875,38.85780735,852.7403961,45.22518544,812.4848909,45.86877378,1004.669455
,42.96569513,814.0056514,47.04740233,1117.779412,40.90501912,710.7997947,39.18151289,824.9223787,45.4563046,795.4358861,45.90133465,1006.007037
,44.79858445,615.6565475,47.2607129,1081.921163,41.37052888,656.9556483,39.69796862,787.6356037,45.64370339,747.4457493,46.43908926,946.846028
,43.60098432,746.360996,46.83878002,1121.496873,40.98346733,690.227513,39.23673578,812.6221578,45.38899053,783.9319801,45.89255229,989.5284886
,44.20597733,671.7313599,47.20498991,1078.657119,41.38059399,648.4041048,39.58152529,802.4850778,45.90142044,731.0669376,46.63290958,936.0556625
,44.38838945,682.4683652,47.15261057,1102.626567,40.73961538,706.7771846,38.79875278,844.0506593,45.6145661,779.7540548,46.59870519,954.0930523
,43.61705189,739.3780046,46.95225943,1098.69623,41.24171584,694.9227059,38.92087947,818.2568429,45.28898794,791.8343148,46.33544997,959.5360875
,43.74007649,721.5848285,46.86652065,1112.889747,41.56457324,648.9835614,39.26672145,809.8601026,45.79112465,745.2683488,46.07650086,971.1808716
,43.76582681,715.4588123,47.00323762,1108.332161,41.84692406,631.5086513,39.81984014,806.3582221,46.07293993,723.6905257,46.06568941,974.477698
,44.08455361,689.311414,47.18624465,1082.754031,41.50907362,654.0093589,39.51218988,809.655248,45.93508708,738.1859034,46.3917885,957.1220345
,43.73854477,690.4333593,46.96504486,1104.791736,41.31845021,654.2506965,39.22419339,806.1150169,45.57740513,748.8630284,46.15208845,959.4620538
,43.89964576,682.5042791,47.08811003,1083.543574,41.49721771,641.6648036,39.89842411,786.2220569,45.8431802,731.4024377,46.40633543,946.1565407
,43.58512513,742.8240644,47.01939333,1089.676049,41.35591614,660.5910775,38.56155216,830.7147315,45.71297609,750.0116266,46.41521699,947.6693802
,43.84691802,695.7647468,47.14163697,1067.619775,40.71374493,685.2159037,38.93200443,817.182329,45.41207844,767.108632,46.41117715,946.4612287
,43.78304831,717.1446269,47.31102711,1073.445929,40.81366177,690.6223845,39.22310748,816.0203636,45.56351404,769.4503882,46.44162048,957.9144843
,44.06969985,701.1149987,47.09355803,1097.217386,41.01358658,698.2508929,39.36464897,804.7431562,45.43880592,784.8977806,46.38363612,964.0417925
,43.42097249,744.3990258,46.90945796,1109.87575,41.86418521,636.0785164,39.55075309,799.169616,45.92026995,732.6731109,46.38423896,951.5699961
,44.19273134,695.3992897,47.16513546,1103.718122,41.74216473,666.10623,38.09694541,844.5721754,45.8304,760.0587326,46.61934698,954.2904916
,44.12258302,688.6154869,47.15672461,1116.617588,42.13915119,612.4091726,39.21602347,804.4393177,46.58884374,693.4752723,46.31507738,969.1750455
,43.87092462,701.5116891,47.06433627,1095.319505,40.9859547,668.5302145,40.08540266,786.3397935,45.70342607,751.1495348,46.21040673,965.784947
,44.67517839,638.1886121,47.34169873,1085.373426,41.83967139,639.9624621,40.73733563,773.7373189,46.03010522,729.997083,46.58079082,948.4736725
,43.71173459,731.0318096,47.48672886,1064.787154,41.35870234,664.4045312,39.03776619,804.6055426,45.91646172,741.8213419,46.35277605,963.6309706
,43.9236629,711.3256139,46.99959329,1126.918825,42.42669136,607.4617555,39.59087734,800.7282459,46.43569807,703.4295746,46.19347589,974.9138412
,44.32504343,667.112005,47.33574122,1077.0936,41.40289033,659.7493346,39.35149355,809.9009045,45.8775895,742.8021418,46.41595756,957.3767059
,44.23900462,662.0955784,46.9149201,1135.429815,41.01267588,671.9050949,39.73510992,799.2915917,45.65627542,755.1296216,46.28329197,964.600401
,43.65211611,741.8783415,47.30334079,1084.375309,42.28996187,621.5846186,38.75119715,821.5261225,46.37722288,713.9499879,46.75037909,944.9603908
,44.2836317,670.6861038,47.10113501,1101.469182,41.782383,640.4677875,38.75588761,824.5923683,46.04847179,730.608866,46.13327249,975.1345364
,44.54646499,630.5953214,47.31089394,1076.140975,41.71515057,637.7556762,38.90191069,796.5680285,45.97628224,724.5334413,46.87041302,924.5563581
,44.46970786,673.6495386,47.16458557,1096.036229,41.42055437,687.1531746,39.75339201,806.6248244,45.65612378,776.1471594,46.55235358,959.4228344
,44.76295866,604.3701933,47.19659874,1104.170879,40.88095153,670.9997544,39.7761687,778.9410809,45.58281854,749.8988802,46.48131173,947.5669192
